"3415","71963","N","m","20020295","11551448751","黑龙江省"
"34161","56693","S","f","20020651","12029314166","台湾省"
"34168","94518","Y","f","20021184","11701006930","黑龙江省"
"34194","74760","K","m","20020659","12775229312","黑龙江省"
"3420","38890","B","f","20021008","11308719636","青海省"
"34225","41536","T","f","20021144","11849498724","云南省"
"34282","56875","U","f","20020427","12231672053","陕西省"
"34300","23191","H","m","20020962","11612400393","辽宁省"
"34302","13141","A","f","20020607","12953236680","黑龙江省"
"34307","71692","B","f","20020592","12359112106","台湾省"
"34338","65356","S","f","20021012","12789806609","黑龙江省"
"34351","51171","A","f","20020582","12548150904","黑龙江省"
"34376","37021","O","f","20020519","12609319296","贵州省"
"34381","59859","M","m","20020885","11232511073","辽宁省"
"34407","29689","Q","f","20020112","12228916840","安徽省"
"34411","37851","S","f","20020675","12560224732","黑龙江省"
"34439","42905","N","f","20021154","12405919437","河南省"
"3444","96702","N","f","20020448","12044336039","黑龙江省"
"34449","43332","Q","f","20020360","12628643698","陕西省"
"34459","44965","F","m","20020169","11425333428","青海省"
"34626","28329","Y","f","20020187","12794422590","黑龙江省"
"34669","53183","K","m","20020123","12594793594","台湾省"
"34681","93242","F","f","20020562","11440062714","辽宁省"
"34720","95632","W","f","20020944","13013255463","黑龙江省"
"34764","32743","P","m","20020616","11777186180","黑龙江省"
"34792","71649","C","f","20021207","12133680561","黑龙江省"
"348","74519","K","f","20020196","12162375816","云南省"
"34804","32814","Q","m","20020522","12912312348","河南省"
"34825","27533","H","f","20020314","11665086375","黑龙江省"
"34865","15532","L","m","20020102","11388403971","黑龙江省"
"34872","43219","R","m","20021215","11734195472","黑龙江省"
"34906","77167","X","f","20020955","12200463972","辽宁省"
"34918","7254","M","f","20020687","11493951127","贵州省"
"34995","75866","L","f","20021162","11673620456","台湾省"
"35006","42130","C","m","20020886","12015880350","台湾省"
"35010","60927","Y","f","20020143","12554332450","黑龙江省"
"35037","70430","V","m","20020126","12305729204","河南省"
"35084","49292","M","f","20020359","12824897391","台湾省"
"35086","32554","S","m","20020438","12330456490","吉林省?"
"35090","74916","E","f","20020167","11934910798","黑龙江省"
"35097","80156","N","f","20020664","12830784747","山东省"
"35122","99693","U","f","20020277","12687644506","青海省"
"35145","61201","K","m","20020202","12541818603","黑龙江省"
"35155","19564","X","m","20020580","12605856620","云南省"
"35252","10026","Y","f","20020985","11972829332","辽宁省"
"35289","379","A","f","20020341","12444489124","黑龙江省"
"35296","61241","C","m","20020490","12238378955","贵州省"
"353","99167","W","f","20020709","12024869938","青海省"
"35312","50854","I","f","20020865","11262514083","辽宁省"
"3534","34632","X","f","20021112","12168928756","吉林省?"
"35345","70775","Q","f","20020533","11744678001","台湾省"
"35360","84331","W","f","20021102","12694503758","青海省"
"35370","61317","C","m","20021197","11590850348","台湾省"
"35391","23636","K","f","20020334","11492315322","黑龙江省"
"35420","2617","W","m","20020460","11579318674","黑龙江省"
"35486","7177","C","m","20020810","13001956703","辽宁省"
"35490","68661","R","m","20021211","12112383001","贵州省"
"35494","27463","A","f","20021008","11223831082","台湾省"
"35511","28251","B","f","20020477","12739140470","黑龙江省"
"35529","38088","I","f","20020746","12389394341","黑龙江省"
"35560","47789","D","f","20020542","12746145153","台湾省"
"35565","65826","Y","f","20020662","11937195025","黑龙江省"
"35581","99213","G","m","20020188","12470872442","青海省"
"35595","74104","C","f","20021145","12951467838","陕西省"
"35600","31270","M","f","20020375","11118770813","辽宁省"
"35606","30180","O","m","20020972","11561103226","辽宁省"
"3568","53553","K","m","20020941","11978356233","青海省"
"35692","96864","E","f","20020927","11483928349","海南省"
"35720","29310","R","m","20020124","13041206495","青海省"
"35727","12158","P","f","20020412","11350687661","黑龙江省"
"35728","68794","L","m","20021072","11890205494","黑龙江省"
"35735","10676","Q","f","20020256","12536873243","云南省"
"35758","21006","J","m","20021127","11876061361","黑龙江省"
"35798","8393","R","f","20020858","12265924642","广东省"
"35805","81241","V","f","20020501","12053032916","黑龙江省"
"35814","21140","P","f","20020732","12730182353","黑龙江省"
"35830","4143","W","f","20020614","12552172689","青海省"
"35860","11096","G","f","20021209","13045026291","黑龙江省"
"35868","634","B","m","20020809","12634666582","台湾省"
"35902","25215","D","m","20021180","12629169715","辽宁省"
"35912","60655","X","f","20021053","11320116128","辽宁省"
"35932","89360","G","m","20020834","11826498296","黑龙江省"
"35937","64699","L","f","20021010","11232040696","黑龙江省"
"35980","13542","T","m","20021087","11521762161","广东省"
"36007","95645","C","f","20020409","12679449333","辽宁省"
"36015","2223","K","f","20020305","11713995012","黑龙江省"
"36027","560","X","f","20020915","12237348915","黑龙江省"
"36037","16118","R","f","20020366","13096172200","台湾省"
"36081","18913","O","f","20020404","12939553593","贵州省"
"36125","80523","A","m","20021046","12814902124","云南省"
"36155","24157","A","m","20020569","11621610301","黑龙江省"
"36156","17130","D","f","20021044","11475082738","黑龙江省"
"36175","89803","V","f","20020523","11556362491","辽宁省"
"36199","87586","N","m","20020461","12678468847","辽宁省"
"3634","25559","B","f","20020587","11548588313","辽宁省"
"36355","78273","V","m","20020793","11813900979","台湾省"
"3636","42995","Q","f","20021160","12298423256","黑龙江省"
"36361","28593","V","f","20020234","11648499364","黑龙江省"
"36367","44127","J","f","20021150","11511857542","云南省"
"36443","79144","N","m","20020986","12972789969","黑龙江省"
"36452","95040","F","m","20020846","12392460680","黑龙江省"
"36470","49669","C","m","20020778","11931493512","黑龙江省"
"3649","13906","Y","m","20020295","12671443988","黑龙江省"
"36508","47404","U","f","20020586","11999283906","黑龙江省"
"36511","94788","B","f","20020357","11691603729","黑龙江省"
"36512","36032","U","f","20020488","11151167542","黑龙江省"
"36520","38880","J","f","20020186","12046328989","黑龙江省"
"36567","46737","X","m","20021061","12852480477","云南省"
"36569","13886","Y","f","20020412","12192989615","黑龙江省"
"3659","8504","T","m","20020721","12990895503","青海省"
"36600","43055","V","f","20020301","11604827734","黑龙江省"
"36606","87654","L","m","20020669","12861629228","黑龙江省"
"36614","89131","Q","f","20020144","11898161325","辽宁省"
"36621","29240","G","f","20021064","12204325551","黑龙江省"
"36660","51967","E","m","20020305","12329475318","台湾省"
"36673","52689","M","f","20020355","12464131824","甘肃省"
"36676","95385","W","f","20020793","12913056779","海南省"
"36688","59519","T","f","20020359","11202861157","黑龙江省"
"36699","33114","G","m","20020158","12098436884","台湾省"
"36710","26230","R","f","20020528","12823489113","黑龙江省"
"36722","2287","J","m","20020678","12039136132","云南省"
"36736","54353","P","m","20020798","11489013810","甘肃省"
"36766","89128","W","f","20020686","12010348362","黑龙江省"
"36768","99165","V","m","20020251","12314947592","云南省"
"36782","75319","I","m","20020731","11195809353","黑龙江省"
"36803","22060","U","m","20020365","11173939688","江苏省"
"36805","30493","O","f","20020923","12968150601","河北省"
"36847","21348","W","f","20021026","13036485878","台湾省"
"3687","26997","C","m","20021073","11798380195","辽宁省"
"36873","3926","Y","f","20020655","12964542465","陕西省"
"36907","70760","Y","f","20020677","12836416004","黑龙江省"
"36915","61481","G","m","20020942","12005924652","黑龙江省"
"3694","52989","M","m","20020260","12959752826","台湾省"
"36944","26760","H","f","20020588","12900592131","台湾省"
"36971","64668","Y","f","20021032","12879772272","辽宁省"
"36985","37575","N","f","20020752","12106932212","黑龙江省"
"37097","49155","K","m","20020416","11764775201","辽宁省"
"37098","70629","J","m","20020288","13046539494","辽宁省"
"37112","76073","S","f","20020913","12037584655","云南省"
"37123","93385","K","m","20020123","11133033755","辽宁省"
"37144","3949","C","m","20020230","11515990319","台湾省"
"37153","19072","L","m","20020185","11329419589","台湾省"
"37184","69231","M","f","20020628","12489530929","辽宁省"
"37189","77406","O","m","20020844","11464960343","辽宁省"
"37219","36110","N","f","20021015","11881441846","陕西省"
"37221","18713","I","f","20021054","11208408096","陕西省"
"3723","47578","X","f","20020347","12461678092","黑龙江省"
"37267","4110","P","f","20020327","12445435062","黑龙江省"
"37289","2484","N","f","20021208","11712491831","青海省"
"37318","49392","R","f","20020676","11763617549","海南省"
"37327","73740","C","f","20020272","12318082133","黑龙江省"
"37334","42263","X","m","20020611","11636125331","吉林省?"
"37336","58730","O","m","20021006","11324871850","黑龙江省"
"3736","70595","K","m","20020982","12251218903","云南省"
"37369","87760","E","f","20021025","12751503137","黑龙江省"
"37381","92288","H","f","20020579","11116771993","台湾省"
"37388","91958","N","m","20020315","12847613659","青海省"
"37402","27804","M","f","20021029","11608617878","辽宁省"
"3742","95429","V","f","20020668","11837444201","河南省"
"37424","74930","I","f","20021011","12528998243","河南省"
"37453","85698","S","f","20021139","12257036722","黑龙江省"
"37463","43524","X","f","20020674","12696339558","黑龙江省"
"37521","36279","H","m","20020284","12198606795","黑龙江省"
"37555","64591","M","m","20020449","12100378785","黑龙江省"
"37601","69797","Q","f","20020490","12213368995","黑龙江省"
"37642","2114","M","f","20020276","12536733934","台湾省"
"37651","81602","J","m","20020454","11911313692","辽宁省"
"37668","93854","K","f","20020690","12425581290","黑龙江省"
"37669","46992","Q","m","20020511","12735656032","黑龙江省"
"37714","59557","E","f","20020731","11307464714","陕西省"
"37717","79730","B","m","20021139","11869776343","陕西省"
"37772","42995","K","m","20020543","13040420012","河南省"
"37782","81035","J","m","20020176","12251887481","黑龙江省"
"37804","33276","P","f","20020212","11925523016","黑龙江省"
"3781","43698","G","f","20020872","11171625267","黑龙江省"
"37815","68673","V","f","20020481","12563642601","黑龙江省"
"37856","56243","M","m","20020359","12789694146","台湾省"
"37872","50494","Q","m","20020113","12133683531","陕西省"
"37904","47886","F","f","20020246","12555425452","黑龙江省"
"3791","16253","X","f","20020135","11166606679","黑龙江省"
"3794","42810","C","f","20020450","11681092843","云南省"
"37944","18051","P","f","20020867","12073151908","黑龙江省"
"37945","63495","D","f","20020650","12273081013","台湾省"
"37960","21601","D","m","20021148","11609105945","辽宁省"
"37961","81981","J","m","20020437","12739752064","黑龙江省"
"37977","72931","M","m","20020523","12945752856","河北省"
"37980","75712","G","f","20020229","12310565638","黑龙江省"
"38003","71505","J","m","20020394","12078975395","台湾省"
"38028","82037","G","m","20020500","12349050242","辽宁省"
"38030","24259","E","f","20020720","11490601321","台湾省"
"38040","90769","F","f","20021091","11945491412","黑龙江省"
"38046","54565","D","f","20020520","11531623579","辽宁省"
"38052","9131","Y","f","20020509","11866162563","云南省"
"38058","68117","G","f","20020835","12857813387","辽宁省"
"38078","20532","N","m","20020671","11939202071","安徽省"
"38093","57106","J","f","20020137","13057074164","台湾省"
"38106","94411","T","m","20020126","11298695197","陕西省"
"38117","31380","L","f","20020773","11183161688","辽宁省"
"38127","5971","W","m","20020966","11874774279","黑龙江省"
"38143","57766","L","f","20020442","12500949572","辽宁省"
"38160","60778","K","f","20020978","12471201801","陕西省"
"38169","26987","A","f","20020688","12406876891","黑龙江省"
"38220","86646","H","f","20021174","12668818389","黑龙江省"
"38229","77965","U","f","20020892","11895438260","黑龙江省"
"38240","64461","H","m","20020191","12956640052","陕西省"
"38285","4410","B","m","20020964","11130787603","黑龙江省"
"38296","15893","G","m","20020200","11848546958","黑龙江省"
"38327","16795","O","f","20020604","12356476485","甘肃省"
"38329","87336","G","m","20020646","12519035329","河北省"
"38348","73375","Q","f","20020573","11462855530","黑龙江省"
"38363","91295","S","m","20020970","11946624978","辽宁省"
"38379","41500","F","f","20020472","11324537523","浙江省"
"3841","47567","U","m","20020349","11516459018","陕西省"
"38436","30593","N","m","20020697","11589091546","青海省"
"38438","33359","P","f","20020606","12316356853","黑龙江省"
"38445","23854","W","f","20020378","11552015655","黑龙江省"
"38450","90910","B","f","20020910","11958545747","黑龙江省"
"38452","93918","R","f","20020481","12092606219","黑龙江省"
"38455","15502","U","f","20020335","11620303957","黑龙江省"
"38459","42433","G","m","20021201","11464837425","黑龙江省"
"38469","37402","P","f","20020496","11657191431","云南省"
"38478","3087","U","m","20020833","11981952793","黑龙江省"
"38496","78508","P","f","20020239","11933212398","贵州省"
"38521","84378","K","m","20020125","12942832979","辽宁省"
"38531","89269","J","m","20020983","12209609163","安徽省"
"38534","31778","L","m","20020427","12504345914","黑龙江省"
"38550","98613","E","m","20020425","11253869725","黑龙江省"
"38553","35503","S","f","20020878","12996087333","黑龙江省"
"38571","1256","X","m","20020269","11345197621","贵州省"
"38584","51938","C","f","20020807","12533804847","辽宁省"
"38596","10759","D","m","20021115","11304131698","黑龙江省"
"38602","96320","Q","f","20020577","11339148537","黑龙江省"
"38612","39836","X","f","20020448","11505720139","黑龙江省"
"38619","3443","E","m","20021000","11783400339","辽宁省"
"38626","68303","D","f","20020168","12778674023","台湾省"
"38669","80758","K","f","20020240","12465513736","辽宁省"
"38682","80999","U","m","20020290","11904910781","甘肃省"
"38686","30913","U","m","20021087","12175087364","黑龙江省"
"38798","61599","H","f","20020286","12343371533","黑龙江省"
"38841","48549","K","m","20021040","12852355037","海南省"
"38843","11767","O","f","20020595","11530986765","黑龙江省"
"38895","96560","V","m","20020355","12807718922","黑龙江省"
"38898","83383","U","m","20020474","11557243519","辽宁省"
"38917","5540","R","f","20020986","11307675095","陕西省"
"38938","13773","F","f","20020136","13047973218","台湾省"
"3895","9763","N","m","20021058","11368243300","黑龙江省"
"38969","57286","C","m","20020454","12046407351","黑龙江省"
"38975","69976","J","f","20020899","12133985544","台湾省"
"38984","40324","Y","f","20020177","12764698726","黑龙江省"
"38985","61912","T","f","20020513","12594914512","黑龙江省"
"38992","41030","F","f","20020853","12310974516","黑龙江省"
"38993","16023","K","m","20020476","11458260118","台湾省"
"3900","78776","Q","f","20020361","11537643341","台湾省"
"39006","73172","J","f","20021025","12983719609","青海省"
"39042","49563","L","f","20021149","11995808077","黑龙江省"
"39043","5063","U","f","20020383","12186549587","黑龙江省"
"39075","95886","M","f","20020329","11816444090","黑龙江省"
"39133","48759","W","f","20020362","12138324785","黑龙江省"
"39145","17563","J","m","20020760","11750312045","河南省"
"39147","62287","G","f","20021088","12754509200","云南省"
"39154","41586","K","f","20020897","11279971766","黑龙江省"
"39174","95313","S","f","20020970","12395850559","黑龙江省"
"39182","42192","N","m","20021003","12156828983","河北省"
"39195","30649","U","m","20020507","12720662150","黑龙江省"
"39205","79603","A","m","20020715","11667218931","台湾省"
"39255","12450","N","f","20020343","12052373707","贵州省"
"39278","55521","S","f","20020300","12788654171","台湾省"
"3929","15395","S","m","20020271","11424872168","黑龙江省"
"39297","55919","H","f","20020971","12013163694","海南省"
"39312","50654","J","f","20020891","12885131610","黑龙江省"
"3932","14185","X","m","20020569","11506988667","台湾省"
"39322","33649","S","m","20020846","12171895067","台湾省"
"39332","29165","T","f","20020302","12450039089","辽宁省"
"39337","69616","X","m","20021002","11205827681","黑龙江省"
"39368","25801","V","f","20020564","11667626473","黑龙江省"
"39374","29069","Y","f","20020622","12155224441","浙江省"
"3938","32597","E","f","20020600","13010681773","辽宁省"
"39428","85253","F","f","20021035","11267178091","辽宁省"
"39441","3382","Q","f","20020360","12555802572","河北省"
"39465","27204","G","f","20020964","12261736065","黑龙江省"
"39473","31663","J","f","20020971","12194396670","山东省"
"39480","38993","S","m","20020309","12131708303","台湾省"
"39495","54159","W","f","20020769","12166799550","黑龙江省"
"39496","516","N","m","20021110","11846807494","台湾省"
"39541","39424","A","m","20021186","12176187889","台湾省"
"39546","82352","Q","f","20020146","11245964878","黑龙江省"
"39595","8563","I","f","20020354","11875552533","黑龙江省"
"39597","13302","X","f","20021100","11196813547","河北省"
"39605","93942","E","f","20020594","12406964051","辽宁省"
"39616","46544","C","m","20020779","12724625189","青海省"
"39638","30113","G","f","20020695","11594192758","辽宁省"
"39641","21675","C","m","20021041","12151036991","陕西省"
"39671","48027","M","f","20020626","12740188574","黑龙江省"
"39679","72085","V","f","20021125","12229042857","山西省"
"39731","99502","A","m","20021229","11775587377","辽宁省"
"3977","83833","J","f","20020654","12745906870","陕西省"
"3981","80992","U","f","20020225","12053948300","黑龙江省"
"39819","2188","F","f","20020375","11301218888","黑龙江省"
"39835","65864","K","m","20020418","11725262277","黑龙江省"
"39843","87150","M","f","20020762","12961049039","云南省"
"39847","49072","D","m","20020704","12868247544","黑龙江省"
"39866","53538","Y","f","20020299","12589412136","黑龙江省"
"39886","40559","X","f","20020114","12066025528","黑龙江省"
"39928","99523","I","f","20020976","11713819413","黑龙江省"
"39953","62247","M","f","20020865","12043549842","台湾省"
"40008","61128","H","m","20020368","12953856523","黑龙江省"
"4001","23156","J","f","20021014","11595582371","台湾省"
"40010","81613","C","f","20020578","11645511331","云南省"
"40014","40163","Y","f","20021007","12637734147","黑龙江省"
"40025","29196","L","m","20020126","12673787149","黑龙江省"
"40038","73437","T","m","20020351","12365699481","黑龙江省"
"40060","50857","C","m","20020494","12043189741","青海省"
"401","6859","G","m","20020740","13034059557","黑龙江省"
"40112","47031","F","m","20021157","11779495354","黑龙江省"
"40119","84244","S","f","20020993","12096596071","辽宁省"
"40130","84212","A","f","20020458","12448672786","辽宁省"
"40184","20672","X","f","20020286","12417872262","黑龙江省"
"4021","62395","P","f","20020181","12771793683","黑龙江省"
"40215","56123","N","f","20020804","12577035831","甘肃省"
"40226","21444","V","f","20020775","11216009611","黑龙江省"
"40251","48302","E","m","20020635","12036305858","黑龙江省"
"40268","58581","R","f","20021014","11230232656","辽宁省"
"40280","64688","R","m","20020763","12594861938","辽宁省"
"40287","32603","G","f","20021157","12190920850","黑龙江省"
"40294","62108","U","f","20020617","11351385180","黑龙江省"
"403","95604","L","f","20020945","12449145876","辽宁省"
"40326","46431","A","f","20020474","11752919978","黑龙江省"
"40370","49985","I","f","20020595","11292323444","黑龙江省"
"40379","36522","K","f","20020778","12655218508","辽宁省"
"40399","10180","J","m","20020702","13057827665","云南省"
"40413","50775","H","f","20020844","11323598488","黑龙江省"
"40416","42237","M","m","20020793","11121643206","青海省"
"4045","83344","P","f","20020570","12867651727","陕西省"
"40474","53453","C","m","20021067","11433869098","台湾省"
"40480","70917","N","f","20020346","12566238094","台湾省"
"40494","29021","F","f","20020425","11638843993","黑龙江省"
"40495","8875","E","f","20020424","11874987717","辽宁省"
"40499","55382","V","m","20020869","12365341921","台湾省"
"40505","84564","P","f","20020548","12441339455","黑龙江省"
"40518","73015","W","f","20020520","12616089263","辽宁省"
"40521","90298","W","f","20020118","11613806928","黑龙江省"
"40558","32450","G","m","20020242","11625000313","贵州省"
"40560","84713","N","f","20020390","12363823436","黑龙江省"
"40572","8706","K","m","20020844","11447884680","安徽省"
"40579","37152","R","f","20020689","11373645873","黑龙江省"
"4058","15029","K","f","20021152","12198605592","辽宁省"
"40585","9673","F","f","20021038","11611719587","黑龙江省"
"40589","33381","P","f","20020764","12719440638","黑龙江省"
"40608","4002","H","f","20020789","11161168998","辽宁省"
"40616","24128","B","f","20020101","12762022685","台湾省"
"40646","2916","O","f","20020215","13024996491","黑龙江省"
"40669","15998","M","m","20020502","11887633168","黑龙江省"
"40673","98010","R","f","20020808","12218571251","黑龙江省"
"40680","42640","P","f","20020381","13057788582","辽宁省"
"40685","95494","K","m","20021202","12750799209","台湾省"
"40697","49742","U","f","20020903","12552424366","黑龙江省"
"40699","29351","G","f","20020426","11258302693","台湾省"
"40703","44864","P","m","20020332","13055844856","黑龙江省"
"40732","47474","C","f","20020877","11155606270","贵州省"
"40737","27330","I","f","20020269","11974245628","云南省"
"40759","61294","N","f","20020668","12987993433","台湾省"
"40783","10045","Y","f","20021200","11847621506","黑龙江省"
"40795","82916","V","f","20020404","11476504710","黑龙江省"
"40838","44705","B","f","20021029","12937395641","云南省"
"40864","9281","M","m","20020809","11799471752","云南省"
"40879","84627","L","f","20020441","12889533296","台湾省"
"40902","28771","T","f","20021192","12037753460","贵州省"
"40911","20411","X","f","20020418","12555718018","黑龙江省"
"4094","13056","J","f","20020921","11481770434","台湾省"
"40960","31773","J","f","20020375","11419818604","辽宁省"
"40999","91031","Y","m","20020975","12317421199","辽宁省"
"41019","75531","L","f","20020383","12613820256","黑龙江省"
"41025","86392","K","f","20021158","11340934563","辽宁省"
"41031","60869","L","f","20020473","11894902265","黑龙江省"
"41039","43914","C","f","20020712","11112363179","贵州省"
"41048","52362","H","m","20020253","12468618102","黑龙江省"
"41057","98444","L","f","20021120","11272963950","黑龙江省"
"41090","54996","P","m","20020528","11476746187","黑龙江省"
"41099","42253","F","m","20020425","12638641464","台湾省"
"41106","74091","J","f","20020177","12401934419","黑龙江省"
"41113","92863","B","m","20020288","11851135667","黑龙江省"
"41120","86617","M","m","20020521","11901589155","陕西省"
"41127","30045","U","m","20020293","11258947856","台湾省"
"41143","47391","P","f","20021075","12954479777","河北省"
"41157","71675","K","f","20020898","12428722532","辽宁省"
"41165","89571","K","f","20020842","11856889128","黑龙江省"
"41166","29505","J","f","20021221","11995009155","黑龙江省"
"41173","80681","C","m","20020141","11115485484","黑龙江省"
"4119","45799","P","f","20020646","12606762151","黑龙江省"
"4120","81005","X","f","20020820","11469020296","山西省"
"41231","95234","K","f","20020843","11161031847","台湾省"
"41254","14676","A","f","20020682","12469830221","青海省"
"413","17205","L","f","20020535","11751336801","辽宁省"
"41352","5612","K","m","20020942","11221034504","陕西省"
"41363","23155","W","m","20020180","12106230321","青海省"
"41369","77764","K","f","20020948","11996747459","甘肃省"
"41378","16503","E","m","20020838","12879770834","台湾省"
"41380","49028","F","m","20020373","11707584368","台湾省"
"41432","98029","T","m","20020230","12163296226","台湾省"
"41452","71219","F","f","20020658","12463410730","辽宁省"
"41453","68826","O","m","20020679","11821383149","黑龙江省"
"41497","60348","K","f","20020155","11877650317","云南省"
"41512","99551","J","f","20020466","12915285552","黑龙江省"
"4157","37172","C","f","20021105","12757933789","云南省"
"41604","69001","I","f","20020974","12744196214","黑龙江省"
"41608","99569","H","f","20020689","11231243515","台湾省"
"41621","48898","H","f","20020130","11912425571","黑龙江省"
"41678","40557","A","m","20021025","11257238193","辽宁省"
"41684","87035","F","m","20020277","11778040835","黑龙江省"
"41798","5834","X","f","20020819","12816049752","陕西省"
"41821","41607","H","f","20020481","12013518111","海南省"
"41840","33863","K","f","20020443","11231540139","辽宁省"
"41869","2593","K","f","20020118","11868752334","黑龙江省"
"41874","49842","N","f","20020852","11819938292","辽宁省"
"41876","33685","A","m","20021121","11921062053","黑龙江省"
"41900","87896","J","m","20020882","12779706151","安徽省"
"41916","7551","P","m","20020503","11863548541","台湾省"
"41954","62366","E","f","20021046","12547955296","黑龙江省"
"41974","87407","X","m","20021199","12923222977","黑龙江省"
"41983","33017","N","m","20020395","12600690556","青海省"
"42047","17270","R","f","20020972","11529574871","辽宁省"
"42050","7491","O","f","20020230","12407422136","辽宁省"
"42078","87782","R","m","20020777","12867221009","安徽省"
"42098","55248","P","f","20021181","11939590891","黑龙江省"
"42111","96266","X","f","20020239","11385546430","辽宁省"
"42121","66963","O","f","20020311","12242360059","云南省"
"42159","31562","M","m","20020559","12231740663","黑龙江省"
"4216","38511","K","f","20020444","12827999997","黑龙江省"
"42174","25091","D","f","20020543","12436504596","台湾省"
"42183","99551","G","f","20020428","12807806474","青海省"
"42184","25201","O","f","20021148","12980575511","黑龙江省"
"42198","13958","W","m","20020420","12913281381","黑龙江省"
"42258","74466","K","m","20020920","12327151627","黑龙江省"
"42263","18230","K","f","20020665","12730246754","辽宁省"
"42269","18650","G","m","20021167","13057711795","辽宁省"
"42280","3773","C","f","20020939","12019569905","黑龙江省"
"42290","90508","C","f","20020901","12524535551","台湾省"
"4232","53092","N","m","20020471","12058730677","黑龙江省"
"42326","50248","I","f","20021095","11254580684","黑龙江省"
"42343","41030","E","f","20020461","11356728912","陕西省"
"424","928","Q","f","20020884","11378675690","安徽省"
"42433","35102","D","m","20021020","12155659516","辽宁省"
"42435","90511","W","m","20020379","11494456534","黑龙江省"
"42442","54207","V","f","20020976","11934527000","辽宁省"
"42463","73120","E","m","20020283","11262257624","黑龙江省"
"42467","98353","L","m","20021219","11794667540","台湾省"
"42482","79378","U","m","20020731","11753885540","辽宁省"
"42494","30446","L","m","20020778","12053936225","陕西省"
"42527","5635","V","f","20020307","11827040207","黑龙江省"
"42557","30671","A","m","20020709","11707237197","台湾省"
"42585","1654","F","f","20020156","12698345948","云南省"
"42599","41813","T","m","20021063","11946363892","台湾省"
"42601","86134","R","m","20020945","12316981278","黑龙江省"
"42609","10503","I","f","20020926","11327702017","山东省"
"42651","4803","J","f","20020372","11626182447","云南省"
"42726","12076","H","m","20020953","11533559652","黑龙江省"
"42754","38892","L","m","20020287","12714012117","甘肃省"
"42759","44281","O","f","20020510","12909503361","河南省"
"42761","40401","C","f","20021178","12422872723","黑龙江省"
"42764","10997","D","m","20021034","11899612576","黑龙江省"
"42794","6287","K","m","20020230","11469652763","青海省"
"42805","59826","K","m","20020600","11847766699","黑龙江省"
"42814","55387","S","f","20020741","12805519381","黑龙江省"
"42842","59484","G","m","20020912","12371396605","黑龙江省"
"42851","64440","I","f","20020453","12420616909","黑龙江省"
"42895","22141","A","m","20020113","11352392437","甘肃省"
"42927","38400","W","m","20020669","11718332530","陕西省"
"42936","80966","B","m","20020481","11848120947","青海省"
"42941","46555","K","f","20021168","11271238894","黑龙江省"
"42945","2028","I","f","20020364","11495509198","辽宁省"
"42949","64416","U","m","20020326","12464967063","辽宁省"
"42968","9326","G","f","20021001","11203233538","辽宁省"
"42975","95392","E","f","20020246","11823782792","黑龙江省"
"42979","65010","J","m","20020697","12295543771","黑龙江省"
"42996","19489","W","f","20020234","12071880982","黑龙江省"
"42999","55239","V","m","20020829","11489178249","浙江省"
"43028","25346","G","f","20020560","13040208400","云南省"
"4304","81035","I","f","20021227","11292558250","河北省"
"43076","11914","J","f","20020723","11252419517","黑龙江省"
"43130","40860","M","m","20020382","12780742956","黑龙江省"
"43145","35762","H","m","20020208","12275751378","辽宁省"
"43147","15922","C","f","20020684","12982341614","黑龙江省"
"43161","87459","Q","m","20020709","11247542892","台湾省"
"43163","87220","S","m","20020903","12495867490","贵州省"
"43167","6210","I","m","20021069","11627161012","陕西省"
"43223","75169","S","m","20020752","11898895865","辽宁省"
"43232","22986","J","f","20021139","12106749370","辽宁省"
"43252","67213","G","f","20021201","12895266018","江西省"
"43318","98757","P","f","20020664","12141745851","黑龙江省"
"43397","74535","S","f","20020771","11425714133","甘肃省"
"434","89949","N","m","20020786","12081823908","黑龙江省"
"43426","99996","D","m","20020949","12553075382","辽宁省"
"43446","15255","P","m","20021005","12201509547","台湾省"
"43452","43630","I","f","20020493","12450218718","黑龙江省"
"43467","95078","G","f","20020171","11511386464","黑龙江省"
"43493","48364","M","f","20020366","11427813095","青海省"
"43506","87978","I","f","20020819","11459605950","台湾省"
"43510","25357","J","f","20021099","12135819452","黑龙江省"
"43514","4958","D","m","20020624","11145405228","辽宁省"
"43520","77666","L","f","20020359","12708210132","黑龙江省"
"43523","58609","H","f","20021165","12913673887","台湾省"
"43527","88402","P","f","20020379","13034034355","甘肃省"
"43539","64409","U","m","20020127","12026981207","黑龙江省"
"43565","54939","G","f","20020333","11499748662","黑龙江省"
"43582","49935","U","m","20021146","11714538563","安徽省"
"43596","42583","S","f","20020756","11834498911","台湾省"
"43636","24272","L","f","20020325","13070169246","黑龙江省"
"43671","96719","R","m","20021124","11643574836","吉林省?"
"437","73928","Y","f","20020603","12678106059","黑龙江省"
"43723","6331","O","m","20021076","12795586840","黑龙江省"
"43739","32839","E","f","20020734","11273271729","黑龙江省"
"43747","51467","S","f","20020111","12606996259","台湾省"
"4376","24535","X","f","20020221","12683160663","黑龙江省"
"43777","2007","J","f","20020991","11334194338","河北省"
"43782","99605","C","m","20020491","11440084388","辽宁省"
"4381","43434","Q","f","20021078","12163028669","甘肃省"
"43840","15516","U","f","20021070","11341308466","辽宁省"
"43841","30996","C","m","20021054","13059252545","云南省"
"43861","76274","Q","f","20020320","12748551550","辽宁省"
